ANTIBIOTIC,ORGANISM,GENE,LOCATION
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bacillus subtilis,rpsL,NA
Streptomycin,Bifidobacterium bifidum,rpsL,NA
Streptomycin,Bifidobacterium breve,rpsL,NA
Streptomycin,Borrelia burgdorferi,rpsL,NA
Streptomycin,Campylobacter coli,rpsL,NA
Streptomycin,Campylobacter coli,rpsL,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,gidB / rsmG,NA
Streptomycin,Campylobacter upsaliensis,rpsL,NA
Streptomycin,Clostridium saccharoperbutylacetonicum,rpsL,NA
Streptomycin,Corynebacterium glutamicum,rpsL,NA
Streptomycin,Erwinia amylovora,rpsL,NA
Streptomycin,Erwinia amylovora,rpsL,NA
Streptomycin,Erwinia carotovora,rpsL,NA
Streptomycin,Erwinia carotovora,rpsL,NA
Streptomycin,Erwinia carotovora,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,rpsL,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Escherichia coli,gidB / rsmG,NA
Streptomycin,Helicobacter pylori,rpsL,NA
Streptomycin,Helicobacter pylori,rpsL,NA
Streptomycin,Helicobacter pylori,rpsL,NA
Streptomycin,Klebsiella pneumoniae,rpsL,NA
Streptomycin,Klebsiella pneumoniae,rpsL,NA
Streptomycin,Klebsiella pneumoniae,rpsL,NA
Streptomycin,Klebsiella pneumoniae,rpsL,NA
Streptomycin,Legionella pneumophila,rpsL,NA
Streptomycin,Legionella pneumophila,rpsL,NA
Streptomycin,Leptospira biflexa,rpsL,NA
Streptomycin,Leptospira sps.,rpsL,NA
Streptomycin,Leptospira sps.,rpsL,NA
Streptomycin,Lysinibacillus sphaericus,rpsL,NA
Streptomycin,Mycobacterium abscessus,rpsL,NA
Streptomycin,Mycobacterium abscessus,rpsL,NA
Streptomycin,Mycobacterium abscessus,rpsL,NA
Streptomycin,Mycobacterium bovis,rpsL,NA
Streptomycin,Mycobacterium caprae,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rpsL,NA
Streptomycin,Mycobacterium smegmatis,rrs,NA
Streptomycin,Mycobacterium smegmatis,rrs,NA
Streptomycin,Mycobacterium smegmatis,rrs,NA
Streptomycin,Mycobacterium smegmatis,rrs,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium smegmatis,gidB,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,Russia
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,Vietnam
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,Russia
Streptomycin,Mycobacterium tuberculosis ,rrs,Panama
Amikacin /  Kanamycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,Armenia
Amikacin /  Kanamycin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,Armenia
Streptomycin,Mycobacterium tuberculosis ,rrs,Barcelona in  Spain
Streptomycin,Mycobacterium tuberculosis ,rrs,Barcelona in  Spain
Streptomycin,Mycobacterium tuberculosis ,rrs,Barcelona in  Spain
Streptomycin,Mycobacterium tuberculosis ,rrs,Bilthoven in  The Netherlands
Streptomycin,Mycobacterium tuberculosis ,rrs,Bilthoven in  The Netherlands
Streptomycin,Mycobacterium tuberculosis ,rrs,Chengdu in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Chengdu in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Chengdu in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Chiang Rai Province in  Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Chiang Rai Province in  Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Chiang Rai Province in  Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Chiang Rai Province in  Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Chiang Rai Province in  Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,China
Streptomycin,Mycobacterium tuberculosis ,rrs,Cuba
Kanamycin /  Amikacin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,France
Streptomycin,Mycobacterium tuberculosis ,rrs,France
Kanamycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,France
Kanamycin /  Amikacin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,France
Kanamycin /  Amikacin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,France
Streptomycin,Mycobacterium tuberculosis ,rrs,Germany
Streptomycin,Mycobacterium tuberculosis ,rrs,Germany
Streptomycin,Mycobacterium tuberculosis ,rrs,Germany
Streptomycin,Mycobacterium tuberculosis ,rrs,Guangdong in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Guangdong in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Guangdong in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Ho Chi Minh City in  Vietnam
Streptomycin,Mycobacterium tuberculosis ,rrs,Ho Chi Minh City in  Vietnam
Streptomycin,Mycobacterium tuberculosis ,rrs,Ho Chi Minh City in  Vietnam
Streptomycin,Mycobacterium tuberculosis ,rrs,Iran
Streptomycin,Mycobacterium tuberculosis ,rrs,Iran
Streptomycin,Mycobacterium tuberculosis ,rrs,Iran
Streptomycin,Mycobacterium tuberculosis ,rrs,Iran
Streptomycin,Mycobacterium tuberculosis ,rrs,Japan
Streptomycin,Mycobacterium tuberculosis ,rrs,Japan
Streptomycin,Mycobacterium tuberculosis ,rrs,Japan
Streptomycin,Mycobacterium tuberculosis ,rrs,Japan
Streptomycin,Mycobacterium tuberculosis ,rrs,Japan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Khartoum in  Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Latvia
Streptomycin,Mycobacterium tuberculosis ,rrs,Latvia
Streptomycin,Mycobacterium tuberculosis ,rrs,Madang in  Papua New Guinea
Streptomycin,Mycobacterium tuberculosis ,rrs,Monterrey in Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Monterrey in Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Monterrey in Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Monterrey in Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Monterrey in Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,New Delhi in  India
Streptomycin,Mycobacterium tuberculosis ,rrs,New Delhi in  India
Streptomycin,Mycobacterium tuberculosis ,rrs,New York City in United States
Streptomycin,Mycobacterium tuberculosis ,rrs,Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Rio Grande do Sul in  Brazil
Streptomycin,Mycobacterium tuberculosis ,rrs,Shenzhen of China
Streptomycin,Mycobacterium tuberculosis ,rrs,Shenzhen of China
Streptomycin,Mycobacterium tuberculosis ,rrs,Sierra Leone
Streptomycin,Mycobacterium tuberculosis ,rrs,Sierra Leone and Germany
Streptomycin,Mycobacterium tuberculosis ,rrs,Singapore
Streptomycin,Mycobacterium tuberculosis ,rrs,Singapore
Streptomycin,Mycobacterium tuberculosis ,rrs,South Africa
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Amikacin /  Kanamycin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Kanamycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Kanamycin /  Amikacin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Kanamycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Kanamycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Amikacin /  Kanamycin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Amikacin /  Kanamycin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Amikacin /  Kanamycin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Kanamycin /  Amikacin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Kanamycin /  Amikacin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Amikacin /  Kanamycin /  Capreomycin /  Streptomycin,Mycobacterium tuberculosis ,rrs,South Korea
Streptomycin,Mycobacterium tuberculosis ,rrs,southern Taiwan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Sudan
Streptomycin,Mycobacterium tuberculosis ,rrs,Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Thailand
Streptomycin,Mycobacterium tuberculosis ,rrs,Tianjin in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Tianjin in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Tianjin in  China
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Veracruz in  Mexico
Streptomycin,Mycobacterium tuberculosis ,rrs,Warsaw in Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,Warsaw in Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,Warsaw in Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,Warsaw in Poland
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rrs,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,Chengdu in  China
Streptomycin,Mycobacterium tuberculosis ,rpsL,Iran
Streptomycin,Mycobacterium tuberculosis ,rpsL,Iran
Streptomycin,Mycobacterium tuberculosis ,rpsL,Japan
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,Kaohsiung in  Taiwan
Streptomycin,Mycobacterium tuberculosis ,rpsL,Barcelona in  Spain
Streptomycin,Mycobacterium tuberculosis ,rpsL,Japan
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,China
Streptomycin,Mycobacterium tuberculosis ,rpsL,Beijing in  China
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,Khyber Pakhtunkhwa in  Pakistan
Streptomycin,Mycobacterium tuberculosis ,rpsL,Beijing in  China
Streptomycin,Mycobacterium tuberculosis ,rpsL,Hong Kong
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,Barcelona in  Spain
Streptomycin,Mycobacterium tuberculosis ,rpsL,Chiang Rai Province in  Thailand
Streptomycin,Mycobacterium tuberculosis ,rpsL,Japan
Streptomycin,Mycobacterium tuberculosis ,rpsL,Madang in  Papua New Guinea
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,Poland
Streptomycin,Mycobacterium tuberculosis ,rpsL,Shenzhen of China
Streptomycin,Mycobacterium tuberculosis ,rpsL,southeast Mexico
Streptomycin,Mycobacterium tuberculosis ,rpsL,Chengdu in  China
Streptomycin,Mycobacterium tuberculosis ,rpsL,Chengdu in  China
Streptomycin,Mycobacterium tuberculosis ,rpsL,Vietnam
Streptomycin,Mycobacterium tuberculosis ,rpsL,Iran
Streptomycin,Mycobacterium tuberculosis ,rpsL,Poland
Streptomycin,Mycobacterium tuberculosis ,rpsL,NA
Streptomycin,Mycobacterium tuberculosis ,rpsL,Iran
